id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg,region
919980,W13,1.0,1,YES,500-999 sqft,Yes,No,,12,923.0,833000.0,43.630699440774144,-79.4233588613478,0
607259,W13,1.0,1,YES,500-999 sqft,N,S,13.0,19,560.0,787000.0,43.63722037193729,-79.41292640322011,7
953065,W10,1.0,1,No,500-999 sqft,Yes,S,19.0,5,283.0,469000.0,43.66745545130546,-79.40295698023603,12
318119,W10,2.0,2,YES,500-999 sqft,Yes,S,47.0,0,788.0,762000.0,43.65812790642392,-79.41409437493644,4
406890,W10,1.0,1,No,500-999 sqft,N,We,4.0,5,761.0,748000.0,43.66970880016487,-79.41341709945078,12
631632,W10,1.0,1,No,0-499 sqft,N,We,6.0,16,503.0,484000.0,43.67534907689938,-79.37615482831431,8
181554,W13,2.0,2,No,1000-1499 sqft,Yes,No,3.0,7,975.0,1248000.0,43.64185527777421,-79.4070997052737,23
105715,W11,1.0,1,YES,500-999 sqft,Yes,No,36.0,7,824.0,1020000.0,43.65962793550611,-79.360052788241,16
991536,W10,1.0,1,No,500-999 sqft,Yes,E,5.0,0,384.0,612000.0,43.65826215812741,-79.4073921357716,22
553862,W13,1.0,1,No,0-499 sqft,N,S,14.0,7,379.0,354000.0,43.63963305092844,-79.38478432110153,18
318897,W10,2.0,2,No,1000-1499 sqft,Yes,No,31.0,7,1427.0,1353000.0,43.67743480821883,-79.36558893876652,20
112497,W10,1.0,1,YES,500-999 sqft,Yes,No,3.0,7,884.0,936000.0,43.67877103794076,-79.3877912665706,14
219418,W11,3.0,3,No,1500-1999 sqft,N,S,22.0,4,1881.0,1878000.0,43.66693501368542,-79.38055387256775,8
407800,W10,0.0,1,No,0-499 sqft,N,S,2.0,2,344.0,512000.0,43.66904932872573,-79.38770669932295,24
724826,W13,1.0,2,YES,500-999 sqft,N,We,28.0,0,538.0,792000.0,43.64397601187915,-79.39947195901773,23
553942,W10,1.0,2,No,500-999 sqft,N,S,32.0,17,444.0,474000.0,43.66658774543787,-79.42625818707462,21
815096,W11,0.0,1,No,500-999 sqft,N,S,2.0,7,505.0,560000.0,43.6610710727368,-79.36847943521596,2
364461,W13,1.0,1,No,0-499 sqft,N,We,16.0,15,218.0,366000.0,43.64185151013139,-79.37765014885017,18
902340,W10,1.0,1,No,500-999 sqft,Yes,No,0.0,10,758.0,760000.0,43.68574861993217,-79.378626625076,5
185507,W10,3.0,3,No,500-999 sqft,N,No,22.0,1,467.0,708000.0,43.69316084265358,-79.36660423938201,15
763654,W10,2.0,3,YES,1500-1999 sqft,N,No,13.0,5,1645.0,2065000.0,43.690519621548056,-79.37726662833516,5
662991,W10,1.0,1,No,0-499 sqft,N,E,22.0,9,395.0,516000.0,43.65878492876208,-79.40616920216821,22
109040,W10,2.0,3,No,0-499 sqft,Yes,S,4.0,31,477.0,515000.0,43.67744652803645,-79.37981441461092,8
131192,W11,1.0,1,No,1000-1499 sqft,Yes,S,,10,1138.0,1165000.0,43.66458403255859,-79.381677115887,19
706764,W13,3.0,3,No,1000-1499 sqft,Yes,S,15.0,13,1041.0,1420000.0,43.6512252801695,-79.39252150212782,9
334748,W13,1.0,1,No,500-999 sqft,Yes,S,6.0,18,631.0,659000.0,43.63602309790284,-79.39906927668869,13
581279,W10,1.0,1,No,500-999 sqft,Yes,E,55.0,8,585.0,721000.0,43.66893349781163,-79.39146912355525,1
790770,W13,2.0,2,No,1000-1499 sqft,N,E,20.0,3,844.0,1338000.0,43.63889109220497,-79.38899417046716,3
381140,W10,1.0,1,No,500-999 sqft,N,No,41.0,24,723.0,783000.0,43.67366753160801,-79.3833060587989,8
850724,W13,1.0,1,No,500-999 sqft,N,No,0.0,4,478.0,579000.0,43.643875784331904,-79.4162393916554,17
198027,W13,1.0,1,No,500-999 sqft,Yes,S,0.0,29,361.0,434000.0,43.648853439002295,-79.42299267926295,17
751353,W13,1.0,1,No,0-499 sqft,N,S,3.0,8,369.0,,43.63494645447218,-79.40598047588672,7
580268,W13,2.0,1,No,1000-1499 sqft,Yes,S,3.0,19,1607.0,1410000.0,43.64494212828159,-79.36440822380962,6
380665,W10,0.0,1,No,0-499 sqft,Yes,S,6.0,1,390.0,530000.0,43.65509363633713,-79.41321660762452,4
172778,W10,1.0,1,YES,500-999 sqft,Yes,No,13.0,4,434.0,703000.0,43.66923147617418,-79.38920665332392,24
822896,W11,1.0,1,YES,500-999 sqft,Yes,S,0.0,37,1022.0,723000.0,43.65527337894181,-79.36449328613257,16
460456,W10,3.0,2,No,1000-1499 sqft,Yes,E,1.0,15,1170.0,1686000.0,43.66938644591862,-79.42595181020504,21
260367,W10,,1,YES,1000-1499 sqft,N,S,9.0,0,1092.0,1346000.0,43.65759507481733,-79.40541455303553,22
388617,W11,1.0,1,No,500-999 sqft,Yes,S,11.0,3,410.0,545000.0,43.65930431609503,-79.37538470275275,19
845198,W13,0.0,1,No,0-499 sqft,Yes,E,9.0,7,527.0,443000.0,43.63899961491359,-79.39447612749578,3
427996,W10,2.0,3,YES,500-999 sqft,Yes,S,4.0,16,857.0,753000.0,43.66730370934893,-79.41449146051596,12
981190,W10,2.0,1,No,500-999 sqft,N,S,25.0,15,1083.0,925000.0,43.65314717223681,-79.41321916754605,17
983686,W11,2.0,2,No,1000-1499 sqft,Yes,S,2.0,1,1125.0,1246000.0,43.6695452842639,-79.3744992102582,8
599785,W11,1.0,1,No,500-999 sqft,N,No,35.0,9,506.0,637000.0,43.66388541721357,-79.37425698428046,19
881627,W13,1.0,1,No,500-999 sqft,Yes,S,40.0,18,676.0,940000.0,43.63929236771364,-79.39649417474877,3
791058,W10,1.0,1,YES,500-999 sqft,N,We,32.0,12,478.0,673000.0,43.67850918871208,-79.39204142587135,1
319303,W13,1.0,1,YES,500-999 sqft,Yes,E,4.0,1,635.0,792000.0,43.64246681956035,-79.40650060477849,23
301219,W10,2.0,2,No,0-499 sqft,N,We,5.0,6,346.0,547000.0,43.69127820443919,-79.37251402971329,15
720715,W11,1.0,1,No,1000-1499 sqft,N,We,3.0,3,845.0,1293000.0,43.65540371138813,-79.38302736988356,10
482918,W10,1.0,1,No,0-499 sqft,N,S,23.0,0,295.0,423000.0,43.66423344551497,-79.40113212092811,22
905205,W11,1.0,1,No,500-999 sqft,Yes,We,7.0,11,595.0,941000.0,43.6695644414866,-79.3619423314307,2
677474,W10,2.0,3,No,500-999 sqft,N,S,9.0,10,749.0,1034000.0,43.68057956299663,-79.38304643339717,14
282637,W13,3.0,3,No,,Yes,E,6.0,31,587.0,704000.0,43.64448273464391,-79.39599222464322,3
280650,W13,1.0,1,YES,500-999 sqft,N,No,5.0,2,752.0,606000.0,43.63994686473482,-79.42645402430288,0
924661,W10,1.0,1,No,0-499 sqft,Yes,S,,18,457.0,,43.67483247857098,-79.3975114430633,1
468337,W10,1.0,1,No,500-999 sqft,N,No,6.0,6,395.0,558000.0,43.652944089896025,-79.41327947981432,17
756170,W10,2.0,2,No,500-999 sqft,Yes,No,31.0,2,844.0,990000.0,43.6795244915079,-79.36788964240745,20
540788,W13,2.0,2,YES,1500-1999 sqft,N,We,4.0,1,1984.0,1791000.0,43.64295743807856,-79.41496412440269,17
446135,W13,1.0,2,YES,500-999 sqft,N,S,42.0,12,612.0,732000.0,43.643289840192764,-79.37080446015084,6
303837,W10,1.0,1,YES,500-999 sqft,Yes,E,1.0,13,375.0,571000.0,43.66808407108904,-79.41948389015168,21
403201,W10,1.0,2,YES,0-499 sqft,Yes,No,4.0,10,494.0,565000.0,43.67178700973462,-79.39138266730335,1
854854,W10,1.0,1,No,0-499 sqft,Yes,S,4.0,16,309.0,436000.0,43.67246032656738,-79.36240799188865,2
940119,W10,1.0,2,No,500-999 sqft,N,E,16.0,20,354.0,432000.0,43.66570319449685,-79.40441042327134,12
609288,W10,2.0,2,No,500-999 sqft,Yes,S,0.0,16,758.0,879000.0,43.68946043097318,-79.38918510104551,14
382931,W13,2.0,2,No,500-999 sqft,Yes,We,26.0,14,1114.0,1124000.0,43.64045006127062,-79.42098445450289,0
547907,W10,1.0,1,No,0-499 sqft,Yes,No,,1,557.0,671000.0,43.65572366882672,-79.41463298117837,4
315651,W13,1.0,1,No,0-499 sqft,Yes,No,1.0,20,474.0,497000.0,43.639833848101766,-79.37780138840131,18
537967,W10,1.0,1,No,1000-1499 sqft,Yes,S,6.0,2,677.0,941000.0,43.67817916153731,-79.37489521832717,20
362913,W11,1.0,1,YES,500-999 sqft,Yes,S,1.0,5,756.0,766000.0,43.66673773286659,-79.3823982218786,8
757603,W10,1.0,1,YES,500-999 sqft,N,E,8.0,18,806.0,705000.0,43.6764663986048,-79.37204663060481,20
890692,W11,1.0,1,YES,1000-1499 sqft,Yes,E,12.0,27,1162.0,1221000.0,43.669473264708245,-79.37972042797807,8
551281,W13,1.0,1,No,0-499 sqft,Yes,No,27.0,19,258.0,383000.0,43.64389979626667,-79.37805849875438,18
277580,W10,1.0,2,YES,1000-1499 sqft,N,No,14.0,5,601.0,581000.0,43.6740561270616,-79.38673912894451,8
256093,W11,2.0,2,YES,,Yes,No,5.0,25,1146.0,1908000.0,43.66607172915312,-79.37302229741206,19
491831,W10,2.0,2,No,500-999 sqft,Yes,We,11.0,5,618.0,1018000.0,43.66724348132115,-79.40404073190399,12
668887,W10,2.0,3,No,500-999 sqft,Yes,No,11.0,15,,948000.0,43.69302110825319,-79.37982808205784,5
830681,W10,2.0,1,YES,1000-1499 sqft,Yes,S,24.0,5,683.0,877000.0,43.69221400841798,-79.36207072259738,15
112489,W11,1.0,1,YES,1000-1499 sqft,Yes,No,8.0,16,946.0,1091000.0,43.656143259998686,-79.38045712202393,19
345524,W10,0.0,1,No,0-499 sqft,Yes,No,6.0,4,349.0,524000.0,43.65886764662954,-79.38981901378692,24
155841,W13,1.0,1,No,0-499 sqft,Yes,E,13.0,4,367.0,464000.0,43.62914683962971,-79.41991783863837,0
833097,W10,1.0,1,No,500-999 sqft,Yes,S,4.0,24,454.0,631000.0,43.66594345901013,-79.42674552429145,21
877749,W10,1.0,1,No,500-999 sqft,N,S,18.0,30,1229.0,919000.0,43.656229642363975,-79.42124748360322,4
953280,W10,2.0,3,No,1000-1499 sqft,Yes,S,19.0,6,963.0,955000.0,43.67092930547439,-79.39425992284659,1
473650,W10,1.0,1,No,500-999 sqft,Yes,We,33.0,2,516.0,533000.0,43.69225076106058,-79.38127173053815,5
974700,W13,1.0,1,No,0-499 sqft,Yes,S,5.0,10,522.0,446000.0,43.641121804716256,-79.41515242434603,7
599834,W10,2.0,2,YES,500-999 sqft,N,S,2.0,8,1025.0,1068000.0,43.68812019855852,-79.37069089479144,15
542855,W10,1.0,1,YES,0-499 sqft,N,No,2.0,7,580.0,559000.0,43.65516013644654,-79.41885354650651,4
927345,W10,2.0,2,No,0-499 sqft,Yes,No,,2,337.0,650000.0,43.65434114695135,-79.41770686410916,4
981858,W13,2.0,2,No,1000-1499 sqft,N,S,3.0,10,703.0,992000.0,43.63320526486542,-79.4166224027843,7
919583,W13,2.0,3,No,,N,No,49.0,21,1458.0,2282000.0,43.64393096827844,-79.38302580452181,18
791839,W13,2.0,3,YES,1000-1499 sqft,Yes,No,12.0,10,961.0,1063000.0,43.64333253882556,-79.36987574222289,6
480682,W10,2.0,2,YES,500-999 sqft,Yes,We,13.0,2,1573.0,1058000.0,43.67191947853776,-79.40050174734793,1
295716,W11,1.0,1,No,0-499 sqft,Yes,No,2.0,5,442.0,536000.0,43.670898831676574,-79.37120989354469,2
773033,W13,2.0,2,YES,3000-3499 sqft,N,S,25.0,4,2625.0,3097000.0,43.64522296528752,-79.39737868624604,3
142443,W13,1.0,1,No,500-999 sqft,Yes,E,2.0,4,591.0,635000.0,43.64954523700696,-79.41347296258068,17
648194,W13,1.0,1,No,0-499 sqft,Yes,We,2.0,2,502.0,514000.0,43.641335644186775,-79.41642650518884,17
716770,W10,0.0,1,No,500-999 sqft,Yes,No,2.0,10,438.0,440000.0,43.68396578741743,-79.37571674164337,5
424557,W13,2.0,2,YES,0-499 sqft,Yes,We,26.0,6,541.0,618000.0,43.64672363491998,-79.41739875559566,17
889673,W11,1.0,1,YES,500-999 sqft,N,No,8.0,14,376.0,547000.0,43.64969781608731,-79.37931931886105,18
885472,W13,2.0,1,YES,1000-1499 sqft,N,No,3.0,44,1008.0,1550000.0,43.64032300249546,-79.40965709412437,23
658420,W10,1.0,1,YES,500-999 sqft,Yes,S,63.0,1,343.0,517000.0,43.66312233191789,-79.38971249790191,24
814697,W10,3.0,3,No,3000-3499 sqft,Yes,We,3.0,6,1266.0,1980000.0,43.65829770673199,-79.41432456483449,4
781914,W10,2.0,2,YES,500-999 sqft,Yes,No,15.0,13,399.0,772000.0,43.67157755002837,-79.3936120675645,1
667544,W10,3.0,2,No,4000+ sqft,N,S,52.0,12,3600.0,3894000.0,43.6705799596642,-79.40701163621269,12
739866,W10,1.0,1,No,0-499 sqft,N,E,7.0,5,463.0,414000.0,43.671941708043846,-79.39914457322654,1
217139,W10,2.0,2,YES,500-999 sqft,N,S,34.0,4,819.0,761000.0,43.69318247642066,-79.38157685234414,5
493218,W10,1.0,2,YES,0-499 sqft,Yes,E,31.0,2,414.0,565000.0,43.65687478462982,-79.41307146612456,4
708464,W13,1.0,1,No,500-999 sqft,N,We,23.0,21,526.0,671000.0,43.63686211867545,-79.4256783637156,0
868600,W11,2.0,2,YES,1000-1499 sqft,Yes,S,19.0,0,680.0,980000.0,43.66292383635511,-79.37533870011077,19
811555,W13,0.0,1,No,0-499 sqft,Yes,S,24.0,29,475.0,393000.0,43.6330630785427,-79.42769074985694,0
277001,W13,1.0,1,YES,500-999 sqft,N,No,7.0,8,712.0,696000.0,43.62886752401428,-79.41031332215573,7
427523,W11,1.0,1,YES,500-999 sqft,Yes,No,7.0,26,389.0,606000.0,43.66737623914118,-79.37050573753754,2
746172,W13,1.0,1,YES,1000-1499 sqft,N,S,,16,660.0,948000.0,43.62802634139674,-79.41418640530172,7
683928,W13,1.0,1,No,0-499 sqft,Yes,S,11.0,1,179.0,331000.0,43.636160211775945,-79.40087380837141,13
469987,W11,1.0,1,YES,500-999 sqft,Yes,We,4.0,1,664.0,744000.0,43.66160982037494,-79.38458945672477,24
515720,W10,2.0,2,No,1000-1499 sqft,N,S,23.0,18,1370.0,1536000.0,43.66710624758067,-79.4099754106361,12
905665,W13,0.0,1,No,0-499 sqft,Yes,We,3.0,3,214.0,349000.0,43.63442909868802,-79.42242705731734,0
536528,W11,2.0,2,YES,1000-1499 sqft,Yes,S,17.0,14,1054.0,1617000.0,43.668626292131485,-79.36530257898526,2
398945,W13,1.0,1,YES,0-499 sqft,N,No,9.0,7,441.0,612000.0,43.65007292247944,-79.38250588382799,10
390670,W11,1.0,1,YES,0-499 sqft,N,S,8.0,8,408.0,578000.0,43.66497108143224,-79.38086418828591,19
596919,W13,3.0,2,No,0-499 sqft,N,No,15.0,23,596.0,804000.0,43.64304872338503,-79.39334273225097,3
588017,W13,1.0,1,YES,500-999 sqft,N,No,2.0,1,424.0,556000.0,43.64168452156829,-79.40136190393041,23
326464,W13,1.0,1,YES,500-999 sqft,N,S,27.0,1,625.0,962000.0,43.62087990327216,-79.39497230765203,13
185361,W13,2.0,2,No,500-999 sqft,Yes,We,11.0,13,996.0,1070000.0,43.645128251239896,-79.40294083216514,23
668566,W10,2.0,2,No,1500-1999 sqft,Yes,No,19.0,5,550.0,876000.0,43.672190435626725,-79.41375371474739,12
936389,W10,2.0,1,No,1000-1499 sqft,Yes,E,5.0,2,1418.0,1375000.0,43.67584918011187,-79.37836654193642,8
629218,W10,3.0,2,No,2000-2499 sqft,Yes,S,11.0,11,2671.0,,43.67484178798791,-79.38258157944553,8
396351,W13,2.0,3,No,500-999 sqft,Yes,No,,5,718.0,950000.0,43.63715969236301,-79.42226551454526,0
827027,W11,2.0,2,No,1500-1999 sqft,N,No,14.0,15,1005.0,1404000.0,43.65438140144177,-79.37131005292187,6
928107,W11,1.0,1,No,0-499 sqft,Yes,No,47.0,0,433.0,548000.0,43.65039968951471,-79.37157550753722,6
357216,W13,3.0,2,No,1000-1499 sqft,Yes,We,22.0,2,908.0,1301000.0,43.640311100406194,-79.38985504050287,3
615090,W10,1.0,1,No,0-499 sqft,N,S,3.0,16,827.0,818000.0,43.67707137675392,-79.39000360029348,1
727696,W10,1.0,1,No,500-999 sqft,Yes,No,17.0,4,462.0,505000.0,43.65548072399159,-79.38915585680137,10
557006,W11,2.0,2,No,500-999 sqft,N,We,1.0,6,940.0,691000.0,43.67026874879642,-79.37749060589113,8
553377,W11,2.0,3,No,500-999 sqft,Yes,No,40.0,3,1166.0,1238000.0,43.6554592580552,-79.37712487790134,19
684507,W10,1.0,2,No,0-499 sqft,N,S,3.0,8,580.0,500000.0,43.65839921693662,-79.4032095376019,22
596606,W11,2.0,2,No,1000-1499 sqft,Yes,S,9.0,9,1032.0,1443000.0,43.66890445267068,-79.3742707865791,8
386954,W10,1.0,1,YES,500-999 sqft,Yes,No,37.0,5,387.0,592000.0,43.668187699956064,-79.41990143355666,21
229267,W10,3.0,3,No,500-999 sqft,Yes,E,8.0,1,1154.0,1001000.0,43.67152828901119,-79.38353810122754,8
973348,W11,,1,YES,0-499 sqft,N,No,1.0,9,450.0,589000.0,43.67051767848609,-79.36678179436728,2
771071,W10,2.0,1,No,500-999 sqft,Yes,No,10.0,12,857.0,1062000.0,43.66995785242203,-79.38282386212813,8
722290,W13,1.0,1,No,500-999 sqft,Yes,We,24.0,16,511.0,645000.0,43.63530418933978,-79.40816055378569,7
998038,W11,2.0,2,No,1000-1499 sqft,Yes,No,10.0,6,590.0,883000.0,43.670682827480775,-79.36939142254752,2
315309,W11,2.0,2,No,500-999 sqft,Yes,We,11.0,0,547.0,750000.0,43.66521427345328,-79.37722741825854,19
746919,W13,2.0,1,No,1000-1499 sqft,N,S,15.0,8,761.0,967000.0,43.63473646601222,-79.41014744521173,7
165848,W11,2.0,2,No,500-999 sqft,N,S,11.0,7,806.0,823000.0,43.65123080447837,-79.376175762483,18
447229,W10,2.0,2,YES,1000-1499 sqft,Yes,S,,8,889.0,1233000.0,43.67648284451652,-79.39441710443252,1
879183,W10,1.0,1,No,500-999 sqft,Yes,S,24.0,2,443.0,577000.0,43.6889963694849,-79.37414598726807,5
617544,W10,1.0,1,No,1500-1999 sqft,N,S,11.0,11,627.0,896000.0,43.66754601654167,-79.39967740430032,1
242906,W10,2.0,2,YES,1000-1499 sqft,N,E,2.0,5,723.0,933000.0,43.67414606939406,-79.41123813915303,12
596519,W13,2.0,2,No,500-999 sqft,N,S,10.0,7,524.0,562000.0,43.63776085343412,-79.4134387689856,7
342740,W10,2.0,2,No,500-999 sqft,Yes,No,3.0,5,540.0,623000.0,43.6649574780387,-79.41791854012364,21
675637,W13,1.0,1,YES,500-999 sqft,N,No,1.0,5,377.0,532000.0,43.63260982432901,-79.41288843886134,7
228019,W13,2.0,2,No,1000-1499 sqft,Yes,S,5.0,4,729.0,996000.0,43.647696531992345,-79.39504971502237,9
604331,W10,1.0,1,YES,500-999 sqft,Yes,S,9.0,0,806.0,692000.0,43.6911165150967,-79.36471092907031,15
575289,W13,1.0,1,No,0-499 sqft,Yes,S,38.0,23,253.0,385000.0,43.64915990723899,-79.38408768989147,10
753233,W10,0.0,1,No,0-499 sqft,N,We,9.0,43,309.0,457000.0,43.654634263093776,-79.39672585981086,9
487006,W10,0.0,1,No,0-499 sqft,Yes,No,8.0,4,326.0,394000.0,43.67732629627774,-79.36833202810197,20
511779,W11,1.0,1,No,500-999 sqft,Yes,No,3.0,5,676.0,675000.0,43.65428932052664,-79.3758887466828,19
580611,W10,2.0,1,No,0-499 sqft,N,S,4.0,3,547.0,530000.0,43.68165528250344,-79.37039674159294,20
829997,W13,2.0,2,No,500-999 sqft,Yes,We,2.0,3,390.0,592000.0,43.64211645738104,-79.40906320875669,23
748372,W13,1.0,1,YES,500-999 sqft,Yes,No,2.0,17,820.0,814000.0,43.640193612419885,-79.37784917561312,18
469174,W13,2.0,2,YES,5500-3999 sqft,Yes,E,39.0,6,2544.0,4049000.0,43.64237365701499,-79.40863381050173,23
895228,W10,1.0,1,No,0-499 sqft,Yes,No,35.0,20,492.0,468000.0,43.65860540098076,-79.40447271491675,22
212675,W13,1.0,1,YES,500-999 sqft,Yes,We,14.0,16,549.0,727000.0,43.62824555129305,-79.41204038852372,7
766255,W10,1.0,1,No,500-999 sqft,N,S,1.0,12,563.0,1056000.0,43.68201011991756,-79.39125497047999,14
121730,W10,1.0,1,No,500-999 sqft,Yes,We,2.0,13,716.0,515000.0,43.66503119410412,-79.38893263590217,24
468680,W10,2.0,3,No,1000-1499 sqft,N,No,1.0,75,1176.0,1527000.0,43.690549053425045,-79.37629071681515,5
968553,W13,1.0,1,YES,500-999 sqft,N,S,24.0,2,481.0,747000.0,43.646204675186304,-79.39330810421515,3
264902,W10,1.0,1,No,500-999 sqft,Yes,S,20.0,3,780.0,768000.0,43.676304788170285,-79.36855837311236,20
684941,W10,1.0,1,No,0-499 sqft,Yes,E,9.0,28,362.0,542000.0,43.65516437838769,-79.40885500732739,22
851257,W13,1.0,1,YES,500-999 sqft,Yes,S,30.0,15,822.0,948000.0,43.63979204374261,-79.4215132871837,0
359177,W10,1.0,1,YES,0-499 sqft,Yes,S,21.0,5,307.0,435000.0,43.66934472883504,-79.3979296380292,1
554309,W10,0.0,1,No,0-499 sqft,N,E,14.0,8,331.0,437000.0,43.68566799068348,-79.36827908709735,15
171528,W10,1.0,1,No,500-999 sqft,N,S,,4,601.0,557000.0,43.66888924381993,-79.40213465826363,12
684440,W10,1.0,1,No,500-999 sqft,N,No,6.0,7,506.0,698000.0,43.6568446414876,-79.4042529904423,22
297490,W13,0.0,1,No,0-499 sqft,Yes,No,7.0,66,296.0,438000.0,43.64417385881638,-79.39180241158233,3
901735,W11,2.0,2,YES,500-999 sqft,N,E,34.0,6,984.0,1192000.0,43.65022356186789,-79.3714836524724,6
346179,W10,1.0,1,No,500-999 sqft,N,No,3.0,5,691.0,664000.0,43.67114878131443,-79.4006435214925,1
532768,W13,2.0,2,YES,500-999 sqft,Yes,S,4.0,16,687.0,951000.0,43.63118514545759,-79.41424935984071,7
855298,W13,0.0,1,No,0-499 sqft,N,We,14.0,13,371.0,369000.0,43.651139017178544,-79.34977448166053,11
657714,W11,1.0,2,YES,500-999 sqft,Yes,We,13.0,13,648.0,767000.0,43.66065657828439,-79.3672319636788,16
658127,W10,2.0,2,YES,1000-1499 sqft,N,S,9.0,3,1601.0,1864000.0,43.660791646786855,-79.39723983241589,24
184030,W10,1.0,1,YES,1000-1499 sqft,Yes,S,20.0,23,1238.0,1293000.0,43.66626209305863,-79.41243693086486,12
339334,W10,2.0,1,No,1000-1499 sqft,N,We,31.0,11,1185.0,1387000.0,43.687515786954485,-79.36787201399967,15
862785,W13,3.0,2,No,1000-1499 sqft,Yes,E,18.0,7,685.0,977000.0,43.651192520467205,-79.40861006073322,17
515299,W11,2.0,3,YES,1000-1499 sqft,N,E,7.0,9,1038.0,1021000.0,43.65684000822435,-79.36715596586815,16
749688,W10,2.0,2,YES,2500-2999 sqft,N,No,28.0,1,2108.0,3109000.0,43.68555935469987,-79.3836098856604,14
807362,W13,3.0,2,No,2000-2499 sqft,Yes,No,3.0,16,1776.0,2167000.0,43.64298036744845,-79.40581717850098,23
582701,W13,0.0,1,No,0-499 sqft,N,S,1.0,13,301.0,383000.0,43.64815899776276,-79.35468240216466,11
629632,W10,2.0,3,No,500-999 sqft,Yes,S,22.0,1,797.0,799000.0,43.68012094444659,-79.38573773877677,14
336533,W11,2.0,2,No,1500-1999 sqft,Yes,We,34.0,26,1943.0,1740000.0,43.66045646311139,-79.36184079991814,16
420191,W13,1.0,1,YES,500-999 sqft,Yes,We,5.0,12,603.0,756000.0,43.633897957414376,-79.42113377999378,0
257977,W10,2.0,2,No,500-999 sqft,N,We,22.0,2,915.0,765000.0,43.65830373148573,-79.40506992872176,22
984099,W11,2.0,2,YES,3000-3499 sqft,Yes,S,11.0,4,2906.0,3609000.0,43.6618398439049,-79.38345442015753,19
244347,W10,1.0,1,No,0-499 sqft,Yes,No,7.0,0,345.0,525000.0,43.66448134611185,-79.40331086786797,22
259829,W11,2.0,2,YES,1000-1499 sqft,Yes,No,9.0,4,1703.0,2376000.0,43.65580123688296,-79.37316139219622,19
620977,W13,1.0,1,YES,0-499 sqft,N,S,1.0,4,488.0,498000.0,43.6472232183064,-79.41674890620449,17
886802,W13,1.0,1,No,0-499 sqft,N,No,3.0,3,262.0,302000.0,43.63109466957635,-79.41617727151939,7
343860,W13,2.0,2,No,500-999 sqft,Yes,S,0.0,5,813.0,,43.6364568570786,-79.41732725559588,7
736036,W10,1.0,1,YES,500-999 sqft,N,S,29.0,5,654.0,710000.0,43.67951467188033,-79.36486814075349,20
861073,W13,1.0,1,YES,0-499 sqft,Yes,No,4.0,0,278.0,426000.0,43.6462871074063,-79.35913642661873,11
382399,W10,,1,No,500-999 sqft,N,We,18.0,38,586.0,726000.0,43.68814427145158,-79.38472019126742,14
469252,W13,1.0,1,YES,500-999 sqft,Yes,E,1.0,1,373.0,542000.0,43.639351421206825,-79.39170035608753,3
142391,W10,1.0,1,No,500-999 sqft,N,S,25.0,8,729.0,839000.0,43.67306174978941,-79.36799601814147,20
838966,W11,2.0,1,No,500-999 sqft,Yes,S,9.0,14,860.0,917000.0,43.65177932492721,-79.38150348158948,10
433096,W11,0.0,1,No,500-999 sqft,N,No,20.0,8,467.0,517000.0,43.66795030401152,-79.38558778243765,8
377282,W11,2.0,2,YES,500-999 sqft,Yes,S,15.0,13,616.0,875000.0,43.66193114697368,-79.3568736417041,16
443319,W10,1.0,1,YES,500-999 sqft,N,S,26.0,24,,871000.0,43.672043467042286,-79.41675198902821,21
140481,W10,2.0,2,YES,500-999 sqft,Yes,S,3.0,7,680.0,925000.0,43.672124052556455,-79.38245164122857,8
589267,W13,1.0,1,YES,0-499 sqft,N,S,18.0,28,443.0,573000.0,43.62988499632232,-79.41238815390349,7
402257,W10,1.0,1,YES,1000-1499 sqft,Yes,S,3.0,0,917.0,1090000.0,43.693372441306856,-79.37949028391482,5
157105,W10,2.0,2,YES,5500-3999 sqft,N,S,8.0,31,3575.0,3769000.0,43.66348390540603,-79.38706694070513,24
133438,W10,1.0,1,YES,1000-1499 sqft,N,No,12.0,2,736.0,1091000.0,43.67308888933629,-79.37558840758571,8
168073,W11,1.0,1,No,0-499 sqft,Yes,S,6.0,4,426.0,543000.0,43.65577298751672,-79.36056214782032,16
589113,W11,2.0,2,No,500-999 sqft,N,We,13.0,2,283.0,595000.0,43.65887412050719,-79.36865871971595,19
854174,W13,2.0,2,No,500-999 sqft,N,S,4.0,6,555.0,857000.0,43.63481117941007,-79.40359303489072,13
716571,W11,1.0,1,No,1500-1999 sqft,Yes,We,1.0,9,1236.0,1350000.0,43.66141557409112,-79.36306419005511,16
146235,W10,1.0,1,No,500-999 sqft,N,S,56.0,7,583.0,673000.0,43.691418648694615,-79.37583543980968,5
254780,W13,,1,No,0-499 sqft,Yes,No,23.0,5,,,43.63132177188989,-79.42294318019917,0
550944,W13,1.0,1,YES,500-999 sqft,Yes,S,11.0,12,361.0,513000.0,43.63885661419186,-79.3900696504392,3
928064,W13,1.0,2,YES,500-999 sqft,Yes,No,28.0,3,356.0,567000.0,43.63344794221302,-79.42029279754458,0
523286,W13,1.0,1,No,0-499 sqft,N,S,6.0,16,236.0,351000.0,43.63798626746984,-79.39187168073268,3
316329,W13,3.0,2,No,1000-1499 sqft,N,S,8.0,3,793.0,1379000.0,43.65016304892627,-79.39297555383351,9
