id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg
351953,W10,1,1,YES,500-999 sqft,Yes,S,NA,9,772,810000,43.676860999627124,-79.39999909176464
654334,W11,2,2,No,1000-1499 sqft,Yes,S,3,2,1179,1124000,43.661746534905525,-79.36292801907545
898794,W11,1,1,No,500-999 sqft,N,No,9,15,540,785000,43.667411399370145,-79.36021097087975
671018,W10,1,1,YES,0-499 sqft,Yes,We,15,33,481,639000,43.6869845731748,-79.37467075104472
423560,W10,1,2,No,0-499 sqft,Yes,No,6,69,311,486000,43.676558006425395,-79.39094911016365
163437,W13,1,1,No,500-999 sqft,Yes,E,14,2,410,595000,43.62966602763954,-79.42604368190405
164945,W10,2,2,YES,2500-2999 sqft,N,S,13,3,1825,1876000,43.67608522015636,-79.36577305022323
115299,W13,1,1,No,0-499 sqft,Yes,S,NA,11,487,428000,43.6418504194098,-79.40827597513808
138695,W13,1,1,No,500-999 sqft,N,No,16,11,737,733000,43.62469841529803,-79.39953851467621
236205,W10,2,2,No,500-999 sqft,Yes,S,9,4,915,722000,43.661469492460135,-79.41514911585331
987114,W13,1,1,YES,500-999 sqft,Yes,S,12,8,475,655000,43.63778008367464,-79.40629087130681
292110,W13,2,3,No,1500-1999 sqft,Yes,No,8,16,909,1285000,43.64398983460814,-79.37004877473953
619617,W10,1,1,YES,0-499 sqft,Yes,No,38,2,731,620000,43.67677573404122,-79.39186530113875
395344,W13,1,1,YES,500-999 sqft,Yes,E,13,2,373,486000,43.64524046582273,-79.36406026816302
565769,W10,2,2,No,500-999 sqft,Yes,No,6,22,508,811000,43.65935088483577,-79.39467682372793
173699,W13,2,2,No,1000-1499 sqft,Yes,No,3,19,995,1244000,43.63896164766461,-79.39995694569069
936585,W10,3,2,No,500-999 sqft,N,S,11,7,506,662000,43.65245812197664,-79.41565689507627
251734,W13,1,1,No,500-999 sqft,Yes,No,36,9,476,425000,43.64611478295654,-79.35907271882168
634038,W10,1,1,YES,0-499 sqft,Yes,S,1,1,533,572000,43.68498763540381,-79.38532698430632
640980,W10,1,1,YES,0-499 sqft,N,S,0,6,416,498000,43.660723030163446,-79.4221449992891
812732,W10,1,1,YES,500-999 sqft,Yes,S,9,9,690,961000,43.66800834181782,-79.42751668481004
590020,W13,2,2,No,2500-2999 sqft,N,We,2,25,2257,1958000,43.63717396297639,-79.40670486401248
116392,W10,1,1,YES,1000-1499 sqft,Yes,No,20,10,548,691000,43.66788447286545,-79.42646741967883
536182,W13,NA,2,No,500-999 sqft,Yes,S,21,0,447,535000,43.6357143144125,-79.42297501155113
862810,W13,1,1,No,500-999 sqft,Yes,No,9,2,504,626000,43.64187150550952,-79.42817983610003
248568,W10,1,2,No,500-999 sqft,N,E,81,3,577,912000,43.665423857910774,-79.39950898516238
684940,W11,2,3,No,500-999 sqft,N,No,7,8,571,924000,43.66344396554633,-79.37513953081965
119633,W13,3,2,No,1500-1999 sqft,N,No,11,3,1756,1896000,43.6447272475221,-79.38001480267098
624977,W10,1,1,YES,0-499 sqft,Yes,We,4,10,621,664000,43.66466077952978,-79.3905190009686
124306,W13,2,3,No,500-999 sqft,Yes,S,35,9,330,580000,43.64566517759428,-79.38800070847209
988349,W13,1,1,No,500-999 sqft,N,No,23,9,693,758000,43.64462725440428,-79.41578854916271
733873,W11,1,1,YES,1000-1499 sqft,N,No,8,1,850,943000,43.65781972122344,-79.37919769411204
770051,W13,2,2,No,2000-2499 sqft,Yes,No,10,12,1758,2018000,43.65066107721231,-79.35062582916078
117021,W10,1,1,No,500-999 sqft,Yes,S,4,7,395,NA,43.65556465698931,-79.40467655208118
990732,W10,2,2,YES,1000-1499 sqft,Yes,We,6,14,1336,1308000,43.65972199342742,-79.40834965279112
518179,W13,1,1,No,0-499 sqft,Yes,We,11,4,280,349000,43.649921795697125,-79.41138885372236
292225,W11,1,1,No,500-999 sqft,N,S,36,14,641,542000,43.66430343471217,-79.38107228391837
440125,W13,2,3,No,1000-1499 sqft,Yes,E,1,31,1712,1526000,43.648586553710885,-79.41858611685355
817826,W11,3,2,No,500-999 sqft,N,No,4,14,418,700000,43.65446449472341,-79.38325129450905
374684,W11,2,2,YES,500-999 sqft,Yes,No,1,22,664,967000,43.66233425473672,-79.37366700091371
153769,W13,3,3,No,1500-1999 sqft,Yes,S,40,6,1239,NA,43.63244982740747,-79.41929023562707
432022,W11,1,1,YES,500-999 sqft,Yes,S,4,4,660,673000,43.6608091100322,-79.38216223682979
857186,W13,1,1,YES,500-999 sqft,Yes,We,9,0,481,621000,43.644500093493335,-79.37665177481254
945718,W10,2,2,No,1000-1499 sqft,Yes,S,48,5,1028,1096000,43.67195016586644,-79.36102773881984
431646,W13,2,2,No,0-499 sqft,Yes,No,21,5,491,546000,43.63044754572138,-79.424248198625
108342,W10,1,1,No,1000-1499 sqft,Yes,No,15,12,1348,1079000,43.65818653538204,-79.39572653588854
298525,W10,1,2,No,500-999 sqft,Yes,S,8,18,413,695000,43.67169995461644,-79.41180217187951
733012,W10,2,2,No,5500-3999 sqft,N,S,20,17,2253,3026000,43.66871942781481,-79.38853508774974
406936,W13,1,1,YES,0-499 sqft,N,No,6,13,523,584000,43.651992732898854,-79.38991956884703
161517,W13,2,1,No,1000-1499 sqft,Yes,E,1,2,696,1130000,43.629382707248645,-79.41793432603161
287140,W13,2,2,YES,500-999 sqft,N,We,14,4,504,659000,43.63582249107046,-79.42169746543684
168744,W10,1,2,YES,500-999 sqft,N,No,10,10,651,678000,43.65355753931629,-79.3997736682332
628594,W10,1,1,No,0-499 sqft,Yes,S,17,6,231,397000,43.67642190386217,-79.3916980858423
600738,W13,1,1,YES,500-999 sqft,Yes,E,3,23,377,627000,43.648880477979944,-79.35537486951038
113652,W10,1,1,No,500-999 sqft,Yes,No,29,11,718,799000,43.680256684935756,-79.38179993570458
338408,W13,0,1,No,0-499 sqft,N,No,3,18,336,381000,43.641786357006524,-79.37261455944189
795163,W13,0,1,No,500-999 sqft,Yes,No,1,17,249,358000,43.63946044964982,-79.42643169395389
351106,W13,1,1,YES,0-499 sqft,Yes,No,23,2,414,532000,43.63358677822339,-79.39956220070019
251437,W10,2,2,YES,1500-1999 sqft,N,We,7,14,1409,1825000,43.66449871358306,-79.38763547779799
451570,W10,0,1,No,NA,Yes,S,13,11,402,495000,43.66486058368353,-79.40014518855631
463153,W11,1,1,YES,500-999 sqft,Yes,No,15,7,953,833000,43.668210486753345,-79.36627684155546
472204,W10,3,2,No,1000-1499 sqft,N,E,8,13,1368,1343000,43.68261171693202,-79.38668826030211
626217,W10,1,1,No,500-999 sqft,N,S,18,9,832,850000,43.66747157109182,-79.39712319024086
487042,W13,2,3,No,1500-1999 sqft,Yes,No,3,5,1429,1700000,43.63999498449718,-79.38034173970671
623130,W10,1,1,No,500-999 sqft,N,S,5,11,871,841000,43.67810220411652,-79.38394718207977
786679,W13,2,2,No,500-999 sqft,Yes,S,1,11,487,561000,43.632578498538805,-79.42013058921762
132779,W10,2,1,No,500-999 sqft,N,No,13,5,1280,977000,43.66987787546195,-79.39610179643226
787518,W11,1,1,YES,500-999 sqft,Yes,No,31,1,518,663000,43.66785980375304,-79.37277467596684
251597,W13,1,1,YES,0-499 sqft,Yes,E,58,2,506,515000,43.64010287483753,-79.42301573870282
793048,W11,2,2,No,500-999 sqft,Yes,S,6,33,705,867000,43.64947097300831,-79.372892904387
548565,W13,1,2,YES,0-499 sqft,Yes,No,1,15,317,449000,43.646890664907474,-79.37292197192966
503183,W13,1,1,No,0-499 sqft,N,S,15,3,464,379000,43.65295920138656,-79.38818695464042
243541,W13,1,1,No,500-999 sqft,N,E,1,1,432,538000,43.64920787734916,-79.4069383311791
679356,W10,1,2,No,500-999 sqft,N,E,5,13,844,640000,43.6651132025548,-79.41833856047582
510201,W10,2,2,YES,5500-3999 sqft,N,No,23,11,1428,2588000,43.6838975771748,-79.37062632484069
325765,W13,2,2,YES,1000-1499 sqft,Yes,No,4,6,748,1158000,43.63012672131221,-79.42174658174922
496981,W13,2,2,No,500-999 sqft,Yes,S,4,23,567,668000,43.649461294962805,-79.39571634527483
592347,W10,1,1,YES,500-999 sqft,Yes,S,31,3,1423,1171000,43.66796903182525,-79.39832583767861
161017,W13,0,1,No,500-999 sqft,N,S,41,11,331,440000,43.64201151829059,-79.39570169745691
878445,W13,1,1,YES,1000-1499 sqft,Yes,S,15,6,837,889000,43.650594993768756,-79.38521128794784
308913,W11,1,1,No,500-999 sqft,Yes,No,24,5,628,842000,43.65516123103274,-79.37602334122245
411832,W10,2,1,No,500-999 sqft,N,No,7,4,586,701000,43.66265177385088,-79.40896878734281
766114,W10,1,1,No,500-999 sqft,N,E,1,9,613,801000,43.68522421957214,-79.38783296335477
167616,W10,1,1,No,0-499 sqft,Yes,No,NA,10,375,524000,43.687639384044076,-79.36598465278742
220984,W10,NA,1,YES,500-999 sqft,N,No,3,6,707,945000,43.67136844038176,-79.38441611515846
617480,W13,2,2,YES,2500-2999 sqft,N,S,20,0,2627,2477000,43.648845566532046,-79.38813787100585
709500,W13,1,1,YES,0-499 sqft,N,S,11,19,407,496000,43.64259550320474,-79.37356687085718
544387,W11,1,2,YES,500-999 sqft,N,S,7,3,454,591000,43.66039156945866,-79.35783587815824
488353,W11,2,2,No,500-999 sqft,Yes,S,1,8,681,728000,43.66675535120473,-79.3871605303592
278735,W10,1,1,YES,500-999 sqft,N,No,12,11,490,733000,43.681405081847956,-79.38554800963114
650723,W13,1,2,YES,0-499 sqft,N,E,6,10,449,422000,43.64934244668555,-79.39600426869778
583275,W13,2,3,YES,1500-1999 sqft,N,No,5,2,1082,1333000,43.64602056462479,-79.41579275086053
434419,W10,2,2,No,1000-1499 sqft,N,No,10,2,611,1063000,43.69292695092348,-79.37940901521262
260781,W13,1,1,No,0-499 sqft,Yes,S,23,2,269,441000,43.62182748015099,-79.3967231110889
183938,W11,1,1,No,0-499 sqft,N,S,1,2,367,466000,43.65351784413417,-79.3644694397899
946376,W11,2,2,No,500-999 sqft,Yes,No,15,22,598,612000,43.66819107141519,-79.36241816134898
777107,W13,2,1,No,1000-1499 sqft,Yes,No,8,1,1569,1118000,43.65386000923977,-79.38598785087157
718498,W10,1,1,No,0-499 sqft,N,No,2,4,291,414000,43.684497979570246,-79.36350962823724
387572,W10,2,2,No,500-999 sqft,N,No,21,35,767,1008000,43.665056308743395,-79.42694622285583
645872,W13,0,1,No,0-499 sqft,Yes,No,10,14,256,360000,43.652348872275915,-79.39631704239663
396804,W10,2,2,YES,500-999 sqft,Yes,No,0,1,679,773000,43.66811703414394,-79.4163063160321
583373,W10,2,2,No,500-999 sqft,N,E,3,2,464,710000,43.67605467015507,-79.37201785451494
712685,W10,2,2,No,500-999 sqft,Yes,S,22,19,559,774000,43.692885147956865,-79.38043310893147
690322,W13,1,1,No,500-999 sqft,Yes,E,6,14,477,519000,43.641917171368476,-79.40637591111106
367152,W10,3,3,No,500-999 sqft,N,S,3,2,1020,958000,43.659363625297935,-79.41211152097867
588249,W13,1,1,YES,500-999 sqft,Yes,S,2,6,570,868000,43.64748520604894,-79.38448125592124
350236,W10,2,2,No,500-999 sqft,N,E,53,3,NA,1202000,43.66291109317494,-79.39343456011052
118591,W13,2,2,No,1000-1499 sqft,Yes,E,59,1,973,1141000,43.65176882641551,-79.39482276789768
324613,W13,2,1,YES,1000-1499 sqft,Yes,We,5,2,829,1198000,43.64827644701065,-79.36293650899206
766234,W13,1,1,YES,500-999 sqft,Yes,S,4,42,738,540000,43.64142683048322,-79.40286800998325
552250,W13,2,2,YES,0-499 sqft,Yes,S,44,8,469,622000,43.620720632971896,-79.39460959694205
952969,W10,1,1,YES,500-999 sqft,Yes,No,1,0,738,745000,43.67035767959393,-79.40761155388684
476701,W13,1,1,No,500-999 sqft,Yes,S,4,1,394,543000,43.647566442399345,-79.41698290872647
918309,W10,1,1,No,500-999 sqft,Yes,We,1,24,NA,557000,43.664407266489725,-79.41848193985052
772320,W11,1,1,YES,500-999 sqft,Yes,No,21,1,555,751000,43.67080278152016,-79.37568286422244
589562,W11,2,2,No,1000-1499 sqft,N,S,34,16,1689,1382000,43.65312763529412,-79.38122526185457
610072,W13,1,2,No,0-499 sqft,N,No,13,16,444,477000,43.64931523678869,-79.38481685335881
895702,W10,0,1,No,500-999 sqft,Yes,No,8,1,445,448000,43.680441253200506,-79.36688000818813
165161,W10,2,2,No,500-999 sqft,Yes,No,11,16,1738,1262000,43.662954133823604,-79.39202094825147
678881,W10,1,1,No,500-999 sqft,Yes,E,33,2,597,646000,43.67858309606204,-79.38472652184754
993640,W10,2,1,No,500-999 sqft,N,We,21,6,914,834000,43.68879734870436,-79.37495690478252
260565,W11,2,2,No,500-999 sqft,Yes,We,16,11,681,694000,43.66895601719818,-79.3717360086975
223430,W11,1,1,YES,500-999 sqft,N,No,3,11,531,NA,43.67200378518083,-79.3782536008394
625049,W10,1,1,No,500-999 sqft,N,We,26,11,642,885000,43.65601864047182,-79.38893875597998
441788,W10,2,3,YES,1000-1499 sqft,N,No,15,13,1886,1421000,43.67539343807505,-79.38438800240883
541404,W10,2,2,No,500-999 sqft,Yes,No,13,6,NA,507000,43.67924914849683,-79.38218266048084
723262,W13,1,1,YES,500-999 sqft,Yes,S,0,2,936,1154000,43.63155818071534,-79.41281572746942
970266,W13,2,2,No,500-999 sqft,N,We,48,9,648,1120000,43.65260765222323,-79.39289021204367
620660,W13,2,2,No,1000-1499 sqft,N,We,20,6,994,1304000,43.65081033037381,-79.40094645304295
646257,W11,2,2,No,1000-1499 sqft,N,We,28,6,801,868000,43.652649710761025,-79.36773571850249
156159,W13,1,1,YES,500-999 sqft,N,No,8,37,617,721000,43.64735475112297,-79.35718510203372
969737,W13,2,3,YES,1000-1499 sqft,N,No,19,5,838,1217000,43.644671854201896,-79.37958069858118
904857,W13,2,2,No,500-999 sqft,N,S,3,1,677,943000,43.63932797621301,-79.42081409802371
191779,W11,1,1,No,500-999 sqft,Yes,S,4,20,543,610000,43.66415421231411,-79.37375037244382
764168,W10,3,2,No,1000-1499 sqft,Yes,S,27,1,1393,1873000,43.65647584564609,-79.39297682132815
692131,W11,1,1,YES,500-999 sqft,N,No,NA,7,768,1034000,43.64921833575459,-79.36797002545366
887725,W10,2,2,No,1000-1499 sqft,Yes,No,NA,13,1226,1067000,43.663558175513586,-79.39817288943776
659974,W11,1,1,No,1000-1499 sqft,N,No,3,10,NA,1092000,43.65359986388022,-79.35671658871377
123996,W13,1,1,No,0-499 sqft,N,We,8,4,NA,349000,43.63723452930347,-79.40940236028725
374519,W10,2,2,No,1500-1999 sqft,Yes,No,16,18,1540,2000000,43.68566032947153,-79.37232113125381
220499,W11,2,2,YES,1500-1999 sqft,Yes,E,47,14,1454,2028000,43.65304225475625,-79.36699401256189
509203,W13,1,1,YES,0-499 sqft,Yes,We,2,20,314,497000,43.64097437357939,-79.41022236590163
427193,W13,3,2,No,1500-1999 sqft,N,S,1,5,1618,2702000,43.6489527913659,-79.397683763539
793713,W10,1,1,No,500-999 sqft,Yes,S,34,24,531,611000,43.68329232714588,-79.38079316872327
535808,W10,2,2,No,1000-1499 sqft,Yes,S,8,10,1084,1540000,43.65406767643526,-79.41187198525864
357666,W13,1,1,YES,500-999 sqft,Yes,E,25,34,486,673000,43.63918274630201,-79.42437446569957
551633,W10,2,2,YES,500-999 sqft,N,E,29,9,630,761000,43.68335277284834,-79.36626909901311
491410,W13,NA,2,YES,1000-1499 sqft,Yes,S,11,4,716,711000,43.637985668387465,-79.3955259556374
251591,W10,3,2,No,1000-1499 sqft,Yes,S,1,2,1422,1480000,43.656729091389494,-79.40288914947902
135052,W13,2,2,YES,2000-2499 sqft,Yes,E,7,3,1616,1886000,43.64192715288541,-79.39641801916294
636708,W13,2,2,No,0-499 sqft,N,We,36,6,353,452000,43.64466339303179,-79.38781773484428
610687,W13,2,2,No,1000-1499 sqft,N,S,2,5,1296,1319000,43.64594044827304,-79.39449824018844
539281,W10,2,2,No,0-499 sqft,Yes,S,7,2,312,549000,43.655196870791116,-79.41539565040985
854475,W10,2,2,YES,1000-1499 sqft,N,S,5,21,1395,1541000,43.66998589679838,-79.41426812881667
319435,W11,2,3,No,500-999 sqft,Yes,We,19,33,539,829000,43.666110826287195,-79.37096228374287
953517,W11,2,2,YES,1000-1499 sqft,N,We,NA,2,799,1036000,43.65530420494148,-79.37370631912394
295296,W13,1,1,YES,500-999 sqft,N,We,8,8,NA,726000,43.6425594975783,-79.41722710172705
897454,W10,1,2,YES,500-999 sqft,N,We,5,15,603,703000,43.65372093915541,-79.42206938825407
530973,W13,2,2,No,1000-1499 sqft,N,We,0,1,1503,1957000,43.64851903847684,-79.35766974765555
918107,W11,1,1,No,0-499 sqft,Yes,No,3,8,448,517000,43.66809077090892,-79.36988479597075
932841,W11,1,1,No,500-999 sqft,N,We,27,16,537,605000,43.65971311739544,-79.37386093343942
602516,W10,2,2,No,500-999 sqft,N,S,25,4,631,844000,43.670577629005074,-79.38155692990908
507185,W11,2,2,No,500-999 sqft,Yes,S,44,27,913,704000,43.65086540584132,-79.36161818949499
450432,W10,3,2,No,1500-1999 sqft,Yes,No,19,1,2840,2095000,43.655189197546484,-79.40975744658327
917722,W10,3,2,No,3000-3499 sqft,N,S,16,5,2103,2887000,43.66754502833683,-79.39288259943311
611091,W13,2,3,No,500-999 sqft,N,No,12,2,346,553000,43.64121752164524,-79.37174035416037
734240,W13,2,2,No,0-499 sqft,Yes,We,35,8,377,500000,43.6397669016967,-79.42576089204672
866788,W13,2,2,No,1000-1499 sqft,N,No,32,2,1240,1402000,43.63800003822753,-79.40540865569238
670715,W13,1,1,YES,500-999 sqft,N,We,10,9,601,781000,43.64902489322522,-79.398241363324
743869,W10,1,1,YES,500-999 sqft,Yes,S,12,0,586,580000,43.67081077999846,-79.38321750042823
764539,W11,3,2,No,1000-1499 sqft,N,We,10,2,1289,1448000,43.65887915000216,-79.36058408405836
229051,W10,1,1,YES,500-999 sqft,Yes,E,16,9,648,637000,43.66177982655229,-79.38855304742201
803952,W11,0,1,No,500-999 sqft,N,No,4,5,377,505000,43.66236503519932,-79.37367462181048
355152,W13,1,2,No,500-999 sqft,N,S,31,4,795,902000,43.646923076227864,-79.39636624857305
131930,W10,2,2,No,500-999 sqft,N,S,22,4,775,1000000,43.673006488041096,-79.3727576770427
186165,W13,1,1,No,0-499 sqft,Yes,We,2,27,324,401000,43.637451059714344,-79.41533546763219
690252,W10,1,2,YES,0-499 sqft,N,S,15,11,345,547000,43.694558626387746,-79.38154136086737
314225,W11,2,3,No,1000-1499 sqft,Yes,S,10,4,544,936000,43.658489293204575,-79.38083265939416
616066,W11,2,2,No,500-999 sqft,N,No,5,7,1031,1116000,43.66397103988097,-79.36493332852208
880988,W13,2,1,No,500-999 sqft,Yes,No,3,3,666,699000,43.641337766137035,-79.40934266892519
953708,W10,1,1,No,500-999 sqft,Yes,E,0,4,521,762000,43.65871174307136,-79.40945719302026
359586,W11,3,2,No,1500-1999 sqft,Yes,No,19,17,1185,2223000,43.67151411116375,-79.37799670266057
935842,W13,1,1,YES,500-999 sqft,Yes,S,10,24,757,901000,43.63815669219365,-79.4135957355727
426360,W10,1,2,No,500-999 sqft,Yes,We,8,8,720,759000,43.67399231430799,-79.37426829183171
567890,W10,1,1,No,500-999 sqft,Yes,No,30,34,517,595000,43.69009581096638,-79.37973312346963
170919,W10,1,1,YES,500-999 sqft,Yes,No,NA,3,803,916000,43.66084413046007,-79.3955793028647
812230,W10,3,2,No,1000-1499 sqft,Yes,We,0,1,1261,1567000,43.65401972042342,-79.41854276982403
759300,W10,1,1,No,0-499 sqft,N,S,3,29,348,441000,43.661814824034984,-79.42024182950642
116763,W13,2,2,No,0-499 sqft,N,E,43,1,434,482000,43.64974960914613,-79.36007557969204
240069,W10,2,2,YES,1000-1499 sqft,Yes,E,26,40,900,1353000,43.658610188118445,-79.41016603337
102336,W10,2,1,No,500-999 sqft,Yes,E,12,5,555,684000,43.68372118519994,-79.3886456871101
950808,W10,2,3,No,500-999 sqft,N,E,2,11,833,NA,43.68833048533376,-79.3802834292686
463376,W10,2,2,No,1000-1499 sqft,N,We,10,20,1227,1222000,43.67608827625786,-79.39994521458128
297126,W10,2,3,No,500-999 sqft,N,S,20,9,586,991000,43.69119199637592,-79.37427714517825
985519,W11,2,3,No,500-999 sqft,N,We,32,4,NA,607000,43.66714126850521,-79.36774311881581
828332,W10,2,2,No,500-999 sqft,Yes,S,36,2,610,828000,43.65632747824397,-79.41810853496881
813867,W13,0,1,No,0-499 sqft,N,No,35,21,469,341000,43.6425966378353,-79.4068987170449
563784,W10,3,2,No,4000+ sqft,N,No,30,1,2360,3258000,43.690803715107876,-79.38860618455365
813048,W11,2,2,No,1000-1499 sqft,Yes,E,24,2,1396,1209000,43.65674295702036,-79.36353126414242
598908,W10,1,1,No,0-499 sqft,N,No,17,8,298,424000,43.654127316132794,-79.40243505379483
247506,W11,3,2,No,2000-2499 sqft,Yes,S,8,3,1537,1666000,43.66950730515,-79.3708668112711
833350,W10,2,2,No,500-999 sqft,N,E,16,36,504,902000,43.67430803197901,-79.37176609363111
133764,W13,1,1,YES,0-499 sqft,Yes,S,14,9,357,348000,43.64783881017319,-79.40009560579402
603240,W11,2,3,YES,1500-1999 sqft,Yes,No,0,11,2274,1923000,43.669632036099436,-79.36786894299543
602574,W10,0,1,No,500-999 sqft,Yes,No,9,28,588,550000,43.66964100718324,-79.39980216797998
745272,W10,1,1,No,500-999 sqft,Yes,S,19,2,901,931000,43.66765153049041,-79.39828703375163
477944,W10,1,1,No,500-999 sqft,N,S,80,32,534,592000,43.66144291331665,-79.42475318220279
250398,W10,1,1,No,500-999 sqft,N,S,12,1,458,622000,43.66535861160327,-79.40078183313864
315597,W10,1,1,No,0-499 sqft,Yes,No,1,10,430,657000,43.661566649028714,-79.41744318933691
259376,W13,2,2,YES,1000-1499 sqft,N,E,17,9,1208,1162000,43.65041506088302,-79.35644006364292
181845,W13,1,1,No,0-499 sqft,N,S,1,1,347,474000,43.631453139918555,-79.41263112542806
606072,W10,1,1,No,0-499 sqft,N,We,12,6,479,567000,43.665754272498404,-79.42591814242715
446301,W10,3,2,No,500-999 sqft,Yes,We,12,5,882,1234000,43.66720061874143,-79.39444508165528
745398,W10,0,1,No,0-499 sqft,Yes,No,5,6,466,575000,43.66495456418883,-79.39214325975941
527578,W10,2,2,YES,1000-1499 sqft,Yes,We,3,13,1225,1181000,43.688722863712826,-79.37800657902369
282524,W10,1,1,No,0-499 sqft,Yes,S,11,7,396,457000,43.664781177366166,-79.39359180067407
876755,W11,1,1,YES,500-999 sqft,Yes,We,8,6,629,852000,43.65782416549916,-79.35855377365742
272505,W11,3,3,No,1000-1499 sqft,N,No,17,1,1431,1472000,43.662116469541566,-79.37040767052868
388371,W13,1,1,YES,500-999 sqft,N,S,5,8,373,408000,43.64725731389835,-79.39128050512281
260900,W13,1,1,YES,1000-1499 sqft,Yes,No,8,6,855,941000,43.651618416347496,-79.38874182027295
414457,W10,0,1,No,0-499 sqft,Yes,No,3,6,266,426000,43.666223488984954,-79.40739068891305
589229,W10,3,3,No,1000-1499 sqft,N,E,7,20,1287,1642000,43.6734870073561,-79.37949036760304
572575,W10,2,2,No,1000-1499 sqft,Yes,No,1,1,1405,1448000,43.686744857459765,-79.37955459170307
923153,W10,2,2,No,500-999 sqft,N,No,30,8,NA,747000,43.670335953135385,-79.41396517755
191860,W13,3,2,No,2000-2499 sqft,N,We,2,2,1929,2298000,43.645454001656546,-79.41167305934093
708425,W13,1,1,YES,500-999 sqft,Yes,No,NA,3,367,466000,43.6505255563974,-79.36074557087059
795796,W11,1,1,No,1000-1499 sqft,N,No,40,0,586,893000,43.64702700806789,-79.37692702613792
528003,W10,1,1,No,500-999 sqft,N,We,18,1,590,878000,43.655021478873486,-79.39498699413328
686857,W10,2,2,No,1000-1499 sqft,N,We,2,65,966,1007000,43.65461926799321,-79.4049354981449
244674,W13,NA,3,No,1500-1999 sqft,N,S,15,6,1065,1610000,43.649964789938046,-79.39022298042367
408338,W10,0,1,No,0-499 sqft,N,E,1,1,411,498000,43.657250077960086,-79.38341010805576
641566,W10,1,1,No,500-999 sqft,Yes,S,7,11,330,421000,43.66703508722322,-79.40707970328586
617703,W13,1,1,YES,0-499 sqft,Yes,S,20,10,558,658000,43.630649389766816,-79.41922590539697
